r	06	P133	02	06.02	Q296	Y296	幫平-	幫平-	幫平-	03a	145q	幫平-	幫平-	幫平-	筆陵切	筆陵切	彼陵切	04a	0229-0349c	02076729-00000082	冫	冫	冫	冫	氷,冰
r	06	P134	03	06.03	Q521	Y519	幫平-	幫平-	幫平-	04a	146q	幫平-	幫平-	幫平-	布加切	布加切	布加切	05b	0229-0350b	02076729-00000085	巴	巴	巴	巴	*
r	06	P135	04	06.04	Q442	Y442	幫平-	幫平-	幫平-	04a	146q	幫平-	幫平-	幫平-	布交切	布交切	布交切	05b	0229-0350b	02076729-00000085	勹	勹	勹	勹	*
r	06	P136	05	06.05	q011	L077	幫平-	幫平-	幫平-	04b	147p	幫平-	幫平-	幫平-	兵迷切	兵迷切	兵移切	06b	0229-0350d	02076729-00000087	卑	卑	卑	卑	*
r	06	P137	06	06.06	Q448	Y447	幫上+	幫上+	幫上+	04b	147p	幫上+	幫上+	幫上+	必以切	必以切	必以切	06b	0229-0350d	02076729-00000087	比	比	比	比	*
r	06	P138	07	06.07	Q446	Y446	幫上-	幫上-	幫上-	04b	147p	幫上-	幫上-	幫上-	卑履切	卑履切	卑履切	06b	0229-0350d	02076729-00000087	匕	匕	匕	匕	*
r	06	P139	08	06.08	Q408	Y408	幫去+	幫去+	幫去+	05a	147q	幫去+	幫去+	幫去+	布蓋切	布蓋切	布外切	07a	0229-0351a	02076729-00000088	貝	貝	貝	貝	贝
r	06	P140	09	06.09	Q506	Y504	幫去-	幫去-	幫去-	07a	149q	幫去-	幫去-	幫去-	布貫切	卑貫切	布貫切	10a	0229-0352c	02076729-00000094	半	半	半	半	*
r	06	P141	10	06.10	Q504	Y502	幫入+	幫入+	幫入+	07a	149q	幫入+	幫入+	幫入+	布刮切	布刮切	布殺切	10a	0229-0352c	02076729-00000094	八	八	八	八	*
r	06	P142	11	06.11	Q440	Y440	幫入-	幫入-	幫入-	07b	150p	幫入-	幫入-	幫入-	博益切	博益切	博益切	10b	0229-0352d	02076729-00000095	辟	辟	辟	辟	*
r	06	P143	12	06.12	Q223	Y223	幫入-	幫入-	幫入-	07b	150p	幫入-	幫入-	幫入-	博墨切	博墨切	博墨切	10b	0229-0352d	02076729-00000095	北	北	北	北	*
r	06	P144	13	06.13	Q280	Y277	幫入-	幫入-	幫入-	07b	150p	幫入-	幫入-	幫入-	布鹿切	布鹿切	布鹿切	10b	0229-0352d	02076729-00000095	卜	卜	卜	卜	*
r	06	P145	14	06.14	Q129	Y129	幫入-	幫入-	幫入-	08a	150q	幫入-	幫入-	幫入-	北末切	北末切	北末切	11b	0229-0353b	02076729-00000097	癶	癶	癶	癶	*
r	06	P146	15	06.15	Q181	Y178	幫入-	幫入-	幫入-	08a	150q	幫入-	幫入-	幫入-	方屋切	博木切	方屋切	11b	0229-0353b	02076729-00000097	菐	菐	菐	菐	*
r	06	P147	16	06.16	Q218	Y219	幫入-	幫入-	幫入-	08a	150q	幫入-	幫入-	幫入-	俾密切	俾密切	俾蜜切	11b	0229-0353b	02076729-00000097	𠦒	〾𦰗	〾𦰗	〾𦰗	*
r	06	P148	17	06.17	q023	L240	幫入-	幫入-	幫入-	08a	150q	幫入-	幫入-	幫入-	兵吉切	兵吉切	幷吉切	11b	0229-0353b	02076729-00000097	必	必	必	必	*
r	06	P149	18	06.18	Q068	Y068	滂平+	滂平+	滂Ａ+	08b	151p	滂平+	滂平+	滂平+	普奸切	普奸切	普姦切	12a	0229-0353c	02076729-00000098	𠬜	𠬜	𠬜	𠬜	𠔀
r	06	P150	19	06.19	Q179	Y183	滂去+	滂去+	滂去+	08b	151p	滂去+	滂去+	滂去+	匹刃切	匹刃切	匹刃切	12a	0229-0353c	02076729-00000098	𣎳	汖	汖	汖	𣎵
r	06	P151	20	06.20	Q473	Y473	滂去-	滂去-	滂去-	08b	151p	滂去-	滂去-	滂去-	普面切	普面切	普面切	12a	0229-0353c	02076729-00000098	片	片	片	片	*
r	06	P152	21	06.21	Q185	Y184	滂去-	滂去-	滂去-	09a	151q	滂去-	滂去-	滂去-	匹賣切	匹賣切	匹賣切	13a	0229-0354a	02076729-00000100	𣏟	⿰汖汖	⿰汖汖	⿰汖汖	𣑼
r	06	P153	22	06.22	Q294	Y294	滂去-	滂去-	滂去-	09a	151q	滂去-	滂去-	滂去-	匹拜切	匹拜切	匹賣切	13a	0229-0354a	02076729-00000100	𠂢	𠂢	𠂢	𠂢	*
r	06	P154	23	06.23	Q208	Y210	滂入+	滂入+	滂入+	09a	151q	滂入+	滂入+	滂入+	普逼切	普逼切	普逼切	13a	0229-0354a	02076729-00000100	畐	畐	畐	畐	*
r	06	P155	24	06.24	Q477	Y477	滂入-	滂入-	滂入-	09b	152p	滂入-	滂入-	滂入-	普折切	普折切	普折切	13a	0229-0354a	02076729-00000100	丿	丿	丿	丿	*
r	06	P156	25	06.25	Q272	Y270	滂入-	滂入-	滂入-	09b	152p	滂入-	滂入-	滂入-	普木切	普木切	普木切	13b	0229-0354b	02076729-00000101	攴	攴	攴	攴	攵



v	07	63	42
r	07	P157	01	07.01	Q421	Y421	並平+	並平+	並平+	01b	157p	並平+	並平+	並平+	符覊切	符覊切	符覊切	01b	0229-0356d	02076730-00000003	皮	皮	皮	皮	*
r	07	P158	02	07.02	Q454	Y454	並上+	並上+	並上+	02b	158p	並上+	並上+	並上+	平表切	平表切	平表切	03a	0229-0357c	02076730-00000006	𠬪	𠬪	𠬪	𠬪	*
r	07	P159	03	07.03	Q505	Y503	並上-	並上-	並去+	02b	158p	並去+	並去+	並去+	蒲莧切	蒲莧切	蒲莧切	03a	0229-0357c	02076730-00000006	釆	采	采	采	*
r	07	P160	04	07.04	Q051	Y046	並上-	並上-	並去-	02b	158p	並去-	並去-	並去-	毗至切	毗至切	毗至切	03b	0229-0357d	02076730-00000007	鼻	鼻	鼻	鼻	*
r	07	P161	05	07.05	Q130	Y130	並上-	並上-	並去-	03a	158q	並去-	並去-	並去+	蒲故切	蒲故切	蒲故切	04a	0229-0358a	02076730-00000008	步	歩	歩	歩	歩
r	07	P162	06	07.06	Q303	Y303	並入+	並入+	並入+	03a	158q	並入+	並入+	並入+	傍陌切	傍陌切	傍陌切	04a	0229-0358a	02076730-00000008	白	白	白	白	*
r	07	P163	07	07.07	Q434	Y434	並入-	並入-	並入-	03b	159p	並入-	並入-	並入-	蒲伯切	蒲伯切	蒲伯切	05a	0229-0358c	02076730-00000010	帛	帛	帛	帛	*
r	07	P164	08	07.08	Q140	Y138	明平+	明平+	明平+	04a	159q	明平+	明平+	明平+	武延切	武延切	彌仙切	05b	0229-0358d	02076730-00000011	宀	宀	宀	宀	*
r	07	P165	09	07.09	Q143	Y141	明平-	明平-	明平-	06a	161q	明平-	明平-	明平-	莫昆切	莫昆切	莫昆切	09a	0229-0360c	02076730-00000018	門	門	門	門	门
r	07	P166	10	07.10	Q311	Y311	明平-	明平-	明平-	08b	164p	明平-	明平-	明平-	武兵切	武兵切	武兵切	12b	0229-0362b	02076730-00000025	明	明	明	明	*
r	07	P167	11	07.11	Q186	Y185	明平-	明平-	明平-	08b	164p	明平-	明平-	明平-	莫加切	莫加切	莫加切	12b	0229-0362b	02076730-00000025	麻	麻	麻	麻	*
r	07	P168	12	07.12	Q416	Y416	明平-	明平-	明平-	08b	164p	明平-	明平-	明平-	莫袍切	莫袍切	莫袍切	12b	0229-0362b	02076730-00000025	毛	毛	毛	毛	*
r	07	P169	13	07.13	Q361	Y359	明平-	明平-	明平-	10b	166p	明平-	明平-	明平-	莫交切	莫交切	莫交切	15a	0229-0363c	02076730-00000030	犛	犛	犛	犛	𠩺
r	07	P170	14	07.14	Q262	Y261	明平-	明平-	明平-	10b	166p	明平-	明平-	明平-	莫浮切	莫浮切	莫浮切	15b	0229-0363d	02076730-00000031	矛	矛	矛	矛	*
r	07	P171	15	07.15	Q031	Y028	明平-	明平-	明平-	11a	166q	明平-	明平-	明平-	彌申切	彌申切	彌申切	16a	0229-0364a	02076730-00000032	民	民	民	民	*
r	07	P172	16	07.16	Q313	Y313	明平-	明平-	明平-	11a	166q	明平-	明平-	明平-	莫庭切	莫庭切	莫庭切	16a	0229-0364a	02076730-00000032	冥	〾冥	〾冥	〾冥	*
r	07	P173	17	07.17	Q211	Y213	明上+	明上+	明平-	11a	166q	明上+	明上+	明平-	亡保切	亡保切	亡保切	16b	0229-0364b	02076730-00000033	𠔼	𠔼	𠔼	𠔼	*
r	07	P174	18	07.18	Q358	Y357	明上-	明上-	明上+	11a	166q	明上-	明上-	明上+	莫賈切	莫賈切	莫下切	16b	0229-0364b	02076730-00000033	馬	馬	馬	馬	马
r	07	P175	19	07.19	Q227	Y228	明上-	明上-	明上-	14b	170p	明上-	明上-	明上-	武永切	武永切	武永切	21b	0229-0366d	02076730-00000043	皿	皿	皿	皿	*
r	07	P176	20	07.20	Q406	Y406	明上-	明上-	明上-	15b	171p	明上-	明上-	明上-	武杏切	眉耿切	武杏切	23a	0229-0367c	02076730-00000046	黽	黽	黽	黽	黾
r	07	P177	21	07.21	Q535	Y533	明上-	明上-	明上-	15b	171p	明上-	明上-	明上-	莫絞切	莫絞切	亡巧切	23b	0229-0367d	02076730-00000047	卯	卯	卯	卯	夘
r	07	P178	22	07.22	Q165	Y164	明上-	明上-	明上-	16a	171q	明上-	明上-	明上-	莫朗切	莫朗切	莫朗切	23b	0229-0367d	02076730-00000047	茻	茻	茻	茻	*
r	07	P179	23	07.23	Q195	Y200	明上-	明上-	明上-	16a	171q	明上-	明上-	明上-	莫禮切	莫禮切	莫禮切	24a	0229-0368a	02076730-00000048	米	米	米	米	*
r	07	P180	24	07.24	Q036	Y041	明去+	明去+	明去+	18a	173q	明去+	明去+	明去+	彌箭切	彌箭切	彌箭切	27a	0229-0369c	02076730-00000054	面	面	面	面	*
r	07	P181	25	07.25	Q212	Y214	明去-	明去-	明去-	18b	174p	明去-	明去-	明去-	莫報切	莫報切	莫報切	28a	0229-0370a	02076730-00000056	冃	冃	冃	冃	*
r	07	P182	26	07.26	Q086	Y086	明去-	明去-	明去-	18b	174p	明去-	明去-	明去-	莫鳳切	莫鳳切	莫鳳切	28b	0229-0370b	02076730-00000057	㝱	㝱	㝱	㝱	*
r	07	P183	27	07.27	Q519	Y517	明去-	明去-	明去-	19a	174q	明去-	明去-	明去-	亡寇切	亡寇切	亡寇切	28b	0229-0370b	02076730-00000057	戊	戊	戊	戊	*
r	07	P184	28	07.28	Q489	Y489	明去-	明去-	明去-	19a	174q	明去-	明去-	明去-	茅敎切	莫敎切	茅敎切	28b	0229-0370b	02076730-00000057	皃	皃	皃	皃	*
r	07	P185	29	07.29	Q192	Y192	明入+	明入+	明入+	19a	174q	明入+	明入+	明入+	莫獲切	莫獲切	莫獲切	29a	0229-0370c	02076730-00000058	麥	麥	麥	麥	麦
r	07	P186	30	07.30	Q044	Y054	明入-	明入-	明入-	20a	175q	明入-	明入-	明入-	莫達切	莫達切	亡達切	30b	0229-0371b	02076730-00000061	苜	苜	苜	苜	*
r	07	P187	31	07.31	Q210	Y212	明入-	明入-	明入-	20a	175q	明入-	明入-	明入-	莫狄切	莫狄切	莫狄切	30b	0229-0371b	02076730-00000061	冖	冖	冖	冂	*
r	07	P188	32	07.32	Q425	Y425	明入-	明入-	明入-	20b	176p	明入-	明入-	明入-	亡的切	亡的切	亡的切	31a	0229-0371c	02076730-00000062	糸	糸	糸	糸	纟
r	07	P189	33	07.33	Q043	Y048	明入-	明入-	明入-	26a	181q	明入-	明入-	明入-	莫六切	莫六切	莫六切	39b	0229-0375d	02076730-00000079	目	目	目	目	⺫
r	07	P190	34	07.34	Q161	Y157	明入-	明入-	明入-	31a	186q	明入-	明入-	明入-	莫禄切	莫禄切	莫鹿切	47a	0229-0379c	02076730-00000094	木	木	木	木	*



v	08	14	10
r	08	P191	01	08.01	Q027	Y029	非平+	*****	非平+	01b	199p	非平+	非平+	非平+	方無切	方無切	甫無切	02a	0229-0388c	02076731-00000004	夫	夫	夫	夫	*
r	08	P192	02	08.02	Q269	Y284	非平-	*****	非平-	01b	199p	非平-	非平-	非平-	府良切	府良切	甫亡切	02a	0229-0388c	02076731-00000004	方	方	方	方	*
r	08	P193	03	08.03	Q299	Y299	非平-	*****	非平-	02a	199q	非平-	非平-	非平-	方戎切	方戎切	方戎切	02b	0229-0388d	02076731-00000005	風	風	風	風	风
r	08	P194	04	08.04	Q410	Y410	非平-	*****	非平-	03a	200q	非平-	非平-	非平-	甫微切	甫微切	方違切	04b	0229-0389d	02076731-00000009	飛	飛	飛	飛	飞
r	08	P195	05	08.05	Q413	Y413	非平-	*****	非平-	03a	200q	非平-	非平-	非平-	方歸切	方歸切	方違切	04b	0229-0389d	02076731-00000009	非	非	非	非	*
r	08	P196	06	08.06	Q250	Y250	非平-	*****	非平-	03b	201p	非平-	非平-	非平-	甫王切	甫王切	甫王切	04b	0229-0389d	02076731-00000009	匚	匚	匚	匚	*
r	08	P197	07	08.07	Q242	Y243	非上+	*****	非上+	04a	201q	非上+	非上+	非上+	方久切	方久切	方負切	05b	0229-0390b	02076731-00000011	缶	缶	缶	缶	*
r	08	P198	08	08.08	Q414	Y414	非上-	*****	非上-	04b	202p	非上-	非上-	非上-	甫有切	甫有切	甫負切	06a	0229-0390c	02076731-00000012	不	不	不	不	*
r	08	P199	09	08.09	Q163	Y169	非去+	*****	非去+	04b	202p	非去+	非去+	非去+	甫味切	甫味切	甫味切	06b	0229-0390d	02076731-00000013	𣎵	市	市	市	巿
r	08	P200	10	08.10	Q302	Y302	非入+	*****	非入+	04b	202p	非入+	非入+	非入+	方勿切	方勿切	甫勿切	06b	0229-0390d	02076731-00000013	甶	甶	甶	甶	*
r	08	P201	11	08.11	q026	L231	非入-	*****	非入-	04b	202p	非入-	非入-	非入-	方屈切	方勿切	府勿切	06b	0229-0390d	02076731-00000013	弗	弗	弗	弗	*
r	08	P202	12	08.12	Q240	Y238	敷平+	*****	敷平+	05a	202q	敷平+	敷平+	敷平+	芳弓切	芳弓切	芳馮切	07a	0229-0391a	02076731-00000014	豐	豐	豐	豐	*
r	08	P203	13	08.13	q008	L073	奉平+	*****	奉Ａ+	05a	202q	奉平+	奉平+	奉平+	扶鈐切	扶嚴切	符嚴切	07a	0229-0391a	02076731-00000014	凡	凡	凡	凡	*
r	08	P204	14	08.14	Q025	Y025	奉上+	*****	奉Ｂ+	05a	202q	奉上+	奉上+	奉上+	符雨切	符甫切	扶甫切	07a	0229-0391a	02076731-00000014	父	父	父	父	*
r	08	P205	15	08.15	Q356	Y354	奉上-	*****	奉Ｂ-	05a	202q	奉上-	奉上-	奉上-	扶久切	扶久切	扶久切	07a	0229-0391a	02076731-00000014	阜	阜	阜	阜	⻖,阝[L],𨸏
r	08	P206	16	08.16	Q349	Y355	奉上-	*****	奉Ｂ-	08a	205q	奉去+	奉上-	奉上-	扶救切	扶久切	扶救切	11a	0229-0393a	02076731-00000022	𨺅	𨺅	𨺅	𨺅	*
r	08	P207	17	08.17	Q064	Y064	微平+	微平+	微平~	08a	205q	微平+	微平+	微平~	莫君切	莫君切	莫君切	11b	0229-0393b	02076731-00000023	文	文	文	文	*
r	08	P208	18	08.18	Q475	Y475	微平-	微平-	微平-	08a	205q	微平-	微平-	微平-	武倶切	武夫切	武倶切	11b	0229-0393b	02076731-00000023	毋	毋	母	母	*
r	08	P209	19	08.19	Q279	Y276	微平-	微平-	微平-	08a	205q	微平-	微平-	微平-	文兪切	武倶切	武倶切	12a	0229-0393c	02076731-00000024	巫	巫	巫	巫	*
r	08	P210	20	08.20	Q485	Y485	微平-	微平-	微平-	08b	206p	微平-	微平-	微平-	武王切	武王切	武方切	12a	0229-0393c	02076731-00000024	亡	亾	亾	亾	兦
r	08	P211	21	08.21	Q138	Y144	微上+	微上+	微上+	08b	206p	微上+	微上+	微上+	亡鬼切	亡鬼切	無鬼切	12a	0229-0393c	02076731-00000024	尾	尾	尾	尾	*
r	08	P212	22	08.22	Q217	Y218	微上-	微上-	微上-	08b	206p	微上-	微上-	微上-	無倣切	無倣切	無倣切	12b	0229-0393d	02076731-00000025	网	网	网	𦉳	罒,⺫,網,㓁
r	08	P213	23	08.23	Q257	Y256	微入+	微入+	微Ａ+	10a	207q	微入+	微入+	微入+	亡弗切	無弗切	無弗切	14b	0229-0394d	02076731-00000029	勿	勿	勿	勿	*



v	09	36	23
r	09	P214	01	09.01	Q439	Y439	精平+	精平+	精平+	01b	210p	精上+	精上+	精上+	子𠯋切	子𠯋切	子𠯋切	01b	0229-0395b	02076731-00000031	𠨍	夘	夘	夘	*
r	09	P215	02	09.02	Q529	Y527	精上+	精上+	精上+	01b	210p	精上-	精上-	精上-	卽里切	卽里切	卽里切	01b	0229-0395b	02076731-00000031	子	子	子	子	*
r	09	P216	03	09.03	Q126	Y126	精上-	精上-	精上-	02a	210q	精上-	精上-	精上-	子苟切	子苟切	子苟切	02b	0229-0395d	02076731-00000033	走	走	走	走	*
r	09	P217	04	09.04	Q290	Y290	精上-	精上-	精上-	04a	212q	精上-	精上-	精上-	子郢切	子郢切	子郢切	06a	0229-0397c	02076731-00000040	井	井	井	井	*
r	09	P218	05	09.05	Q277	Y273	精上-	精上-	精上-	04a	212q	精上-	精上-	精上-	子可切	子可切	子可切	06a	0229-0397c	02076731-00000040	左	左	左	左	*
r	09	P219	06	09.06	Q074	Y074	精上-	精上-	精上-	04a	212q	精上-	精上-	精上-	作可切	作可切	作可切	06a	0229-0397c	02076731-00000040	𠂇	屮	屮	屮	左
r	09	P220	07	09.07	Q076	Y076	精入+	精入+	精入+	04b	213p	精入+	精入+	精入+	子粟切	子粟切	子欲切	06a	0229-0397c	02076731-00000040	足	足	足	足	*
r	09	P221	08	09.08	Q437	Y437	精入-	精入-	精入-	09a	217q	精入-	精入-	精入-	子結切	子結切	子結切	13b	0229-0401b	02076731-00000055	卩	卪	卩	卩	*
r	09	P222	09	09.09	Q460	Y460	精入-	精入-	精入-	09a	217q	精入-	精入-	精入-	子合切	子合切	子合切	13b	0229-0401b	02076731-00000055	帀	帀	帀	帀	*
r	09	P223	10	09.10	Q342	Y340	清平+	清平+	清平+	09a	217q	清平+	清平+	清平+	倉經切	倉經切	倉經切	14a	0229-0401c	02076731-00000056	靑	靑	青	青	*
r	09	P224	11	09.11	q007	L069	清平-	清平-	清平-	09b	218p	清平-	清平-	清平-	七廉切	七廉切	七廉切	14a	0229-0401c	02076731-00000056	僉	僉	僉	僉	*
r	09	P225	12	09.12	Q136	Y135	清上+	清上+	清上+	09b	218p	清上+	清上+	清上+	七氏切	七氏切	七氏切	14a	0229-0401c	02076731-00000056	此	此	此	此	*
r	09	P226	13	09.13	Q162	Y162	清上-	清上-	清上-	09b	218p	清上-	清上-	清上-	采老切	采老切	采老切	14b	0229-0401d	02076731-00000057	艸	艸	艸	艸	艹
r	09	P227	14	09.14	Q249	Y249	清上-	清上-	清上-	22b	231p	清上-	清上-	清上-	七也切	七也切	七也切	34b	0229-0411d	02076731-00000097	且	且	且	且	*
r	09	P228	15	09.15	Q327	Y327	清去+	清去+	清Ａ+	22b	231p	清去+	清去+	清去+	七亂切	七亂切	七亂切	35a	0229-0412a	02076731-00000098	爨	㸑	㸑	爨	*
r	09	P229	16	09.16	Q512	Y510	清去-	清去-	清Ａ-	23a	231q	清去-	清去-	清去-	倉困切	倉困切	倉困切	35a	0229-0412a	02076731-00000098	寸	寸	寸	寸	*
r	09	P230	17	09.17	Q178	Y182	清去-	清去-	清Ａ-	23a	231q	清去-	清去-	清去-	七漬切	七漬切	七漬切	35b	0229-0412b	02076731-00000099	朿	朿	朿	朿	*
r	09	P231	18	09.18	Q171	Y176	清入+	清入+	清入+	23a	231q	清入+	清入+	清入+	且栗切	且栗切	且栗切	35b	0229-0412b	02076731-00000099	桼	桼	桼	桼	*
r	09	P232	19	09.19	Q542	Y540	從平+	從平+	從平~	23a	231q	從平+	從平+	從平~	自由切	自由切	自由切	35b	0229-0412b	02076731-00000099	酋	酋	酋	酋	*
r	09	P233	20	09.20	Q291	Y291	從平-	從平-	從平-	23a	231q	從平-	從平-	從平-	自緣切	自緣切	自緣切	36a	0229-0412c	02076731-00000100	泉	泉	泉	泉	*
r	09	P234	21	09.21	Q470	Y470	從平-	從平-	從平-	23b	232p	從平-	從平-	從平-	在兮切	在兮切	在兮切	36a	0229-0412c	02076731-00000100	齊	齊	齊	齊	斉,齐
r	09	P235	22	09.22	Q050	Y047	從去+	從去+	從去+	23b	232p	從去+	從去+	從去+	疾二切	疾二切	疾二切	36a	0229-0412c	02076731-00000100	自	自	自	自	*
r	09	P236	23	09.23	Q204	Y206	從入+	從入+	從入+	23b	232p	從入+	從入+	從入+	秦入切	秦入切	秦入切	36b	0229-0412d	02076731-00000101	亼	亼	亼	亼	*



v	10	19	12
r	10	P237	01	10.01	Q016	Y021	心平+	心平+	心平+	01b	234p	心平+	心平+	心平+	息茲切	息茲切	息茲切	01b	0229-0413b	02076732-00000003	司	司	司	司	*
r	10	P238	02	10.02	Q061	Y061	心平-	心平-	心平-	01b	234p	心平-	心平-	心平-	相居切	相居切	相兪切	01b	0229-0413b	02076732-00000003	須	須	須	須	*
r	10	P239	03	10.03	Q062	Y062	心平-	心平-	心平-	01b	234p	心平-	心平-	心平-	息廉切	息廉切	息廉切	02a	0229-0413c	02076732-00000004	彡	彡	彡	彡	*
r	10	P240	04	10.04	Q087	Y087	心平-	心平-	心平-	02a	234q	心平-	心平-	心平-	息林切	息林切	息林切	02b	0229-0413d	02076732-00000005	心	心	心	心	忄,㣺
r	10	P241	05	10.05	Q222	Y224	心平-	心平-	心平-	10a	242q	心平-	心平-	心平-	先兮切	先兮切	先兮切	15a	0229-0420a	02076732-00000030	西	西	西	西	*
r	10	P242	06	10.06	Q124	Y124	心平-	心平-	心平-	10a	242q	心平-	心平-	心平-	思遺切	息遺切	息遺切	15b	0229-0420b	02076732-00000031	夊	夂	夂	夂	*
r	10	P243	07	10.07	Q523	Y521	心平-	心平-	心平-	10b	243p	心平-	心平-	心平-	息眞切	息隣切	息隣切	15b	0229-0420b	02076732-00000031	辛	辛	辛	辛	*
r	10	P244	08	10.08	Q493	Y493	心平-	心平-	心平-	10b	243p	心平-	心平-	心平-	息移切	息移切	息移切	16a	0229-0420c	02076732-00000032	厶	厶	厶	厶	*
r	10	P245	09	10.09	Q006	Y005	心平-	心平-	心平-	11a	243q	心平-	心平-	心平-	思甘切	思甘切	思甘切	17a	0229-0421a	02076732-00000034	三	三	三	三	*
r	10	P246	10	10.10	Q492	Y491	心平-	心平-	心平-	11a	243q	心平-	心平-	心平-	思賢切	思賢切	思賢切	17a	0229-0421a	02076732-00000034	先	先	先	先	*
r	10	P247	11	10.11	Q428	Y428	心平-	心平-	心平-	11b	244p	心平-	心平-	心平-	先資切	先資切	先貲切	17a	0229-0421a	02076732-00000034	絲	絲	絲	絲	丝
r	10	P248	12	10.12	Q088	Y088	心平-	心平-	心平-	11b	244p	心平-	心平-	心平-	相茲切	相茲切	息茲切	17a	0229-0421a	02076732-00000034	思	思	思	思	*
r	10	P249	13	10.13	Q146	Y151	心上+	心上+	心平-	11b	244p	心上+	心上+	心平-	息姊切	息姊切	息姊切	17b	0229-0421b	02076732-00000035	死	死	死	死	*
r	10	P250	14	10.14	Q316	Y316	心上-	心上-	心平-	11b	244p	心上-	心上-	心平-	息了切	息了切	息了切	17b	0229-0421b	02076732-00000035	小	小	小	小	*
r	10	P251	15	10.15	Q155	Y155	心去+	心去+	心去+	12a	244q	心去+	心去+	心去+	三利切	三利切	息利切	18a	0229-0421c	02076732-00000036	丨	丨	丨	丨	*
r	10	P252	16	10.16	Q427	Y427	心去-	心去-	心去-	12a	244q	心去-	心去-	心去-	桑故切	桑故切	桑故切	18a	0229-0421c	02076732-00000036	素	素	素	素	*
r	10	P253	17	10.17	Q108	Y105	心去-	心去-	心去-	12a	244q	心去-	心去-	心去-	蘇到切	蘇到切	蘇到切	18a	0229-0421c	02076732-00000036	喿	喿	喿	喿	*
r	10	P254	18	10.18	Q500	Y496	心去-	心去-	心去-	12a	244q	心去-	心去-	心去-	思利切	思利切	思利切	18b	0229-0421d	02076732-00000037	四	四	四	四	*
r	10	P255	19	10.19	Q412	Y412	心去-	心去-	心去-	12a	244q	心去-	心去-	心去-	思進切	思進切	思進切	18b	0229-0421d	02076732-00000037	卂	卂	卂	卂	*
r	10	P256	20	10.20	Q047	Y043	心去-	心去-	心去-	12a	244q	心去-	心去-	心去-	先進切	先進切	先進切	18b	0229-0421d	02076732-00000037	囟	⿱八龱	⿱八凶	⿱八龱	*
r	10	P257	21	10.21	q019	L172	心去-	心去-	心去-	12a	244q	心去-	心去-	心去-	先醉切	先醉切	相銳切	18b	0229-0421d	02076732-00000037	歳	歳	〾歳	歳	*
r	10	P258	22	10.22	Q511	Y508	心入+	心入+	心入+	12b	245p	心入+	心入+	心入+	先闔切	先闔切	先闔切	19a	0229-0422a	02076732-00000038	卅	卅	卅	卅	*
r	10	P259	23	10.23	Q431	Y431	心入-	心入-	心入-	12b	245p	心入-	心入-	心入-	先各切	先各切	先各切	19a	0229-0422a	02076732-00000038	索	索	索	索	*
r	10	P260	24	10.24	Q110	Y115	邪平+	邪Ａ+	邪平~	12b	245p	邪平+	邪平+	邪平~	徐遷切	徐遷切	徐仙切	19a	0229-0422a	02076732-00000038	㳄	㳄	㳄	㳄	*
r	10	P261	25	10.25	Q379	Y378	邪去+	邪去+	邪Ａ+	12b	245p	邪去+	邪去+	邪去+	似養切	似養切	似養切	19a	0229-0422a	02076732-00000038	象	象	象	象	*
r	10	P262	26	10.26	Q314	Y314	邪入+	邪入+	邪入+	12b	245p	邪入+	邪入+	邪入+	祥易切	祥易切	似易切	19b	0229-0422b	02076732-00000039	夕	夕	夕	夕	*



v	11	25	16
r	11	P263	01	11.01	Q284	Y283	照平+	照平+	照平+	01b	247p	照平+	照平+	照平+	職由切	職由切	職由切	02a	0229-0423a	02076732-00000042	舟	舟	舟	舟	*
r	11	P264	02	11.02	Q247	Y253	照平-	照平-	照平-	03a	248q	照平-	照平-	照平-	章移切	章移切	章移切	04a	0229-0424a	02076732-00000046	巵	巵	巵	巵	*
r	11	P265	03	11.03	Q253	Y254	照平-	照平-	照平-	03a	248q	照平-	照平-	照平-	側持切	側持切	側持切	04a	0229-0424a	02076732-00000046	𠙹	𠙽	𠙽	𠙽	𠙾,甾
r	11	P266	04	11.04	Q338	Y337	照平-	照平-	照平-	03a	248q	照平-	照平-	照平-	職沿切	職沿切	軄沿切	04b	0229-0424b	02076732-00000047	叀	叀	叀	叀	*
r	11	P267	05	11.05	Q453	Y453	照平-	照平-	照平-	03a	248q	照平-	照平-	照平-	章宜切	章宜切	章移切	04b	0229-0424b	02076732-00000047	支	支	支	支	*
r	11	P268	06	11.06	Q395	Y391	照平-	照平-	照平-	03b	249p	照平-	照平-	照平-	之惟切	之惟切	之惟切	05a	0229-0424c	02076732-00000048	隹	隹	隹	隹	*
r	11	P269	07	11.07	q028	L051	照平-	照平-	照平-	05b	251p	照平-	照平-	照平-	之羊切	之羊切	之章切	08a	0229-0426a	02076732-00000054	章	章	章	章	*
r	11	P270	08	11.08	Q109	Y114	照上+	照上+	照上+	05b	251p	照上+	照上+	照上+	支耳切	支耳切	支耳切	08a	0229-0426a	02076732-00000054	旨	旨	旨	旨	*
r	11	P271	09	11.09	Q071	Y071	照上-	照上-	照上-	05b	251p	照上-	照上-	照上-	側絞切	側絞切	壯巧切	08a	0229-0426a	02076732-00000054	爪	爪	爪	爪	*
r	11	P272	10	11.10	Q131	Y131	照上-	照上-	照上-	06a	251q	照上-	照上-	照上-	之市切	之市切	之市切	08b	0229-0426b	02076732-00000055	止	止	止	止	*
